Start Time,10:20:00,10:23:00,10:26:00,10:29:00,10:32:01,10:35:00,10:38:00,10:41:00,10:44:00,10:47:00,10:50:00,10:52:59,10:55:59,10:58:59,11:01:59,11:04:59,11:07:59,11:11:00,11:14:00,11:17:00,11:20:00,11:23:00,11:25:59,11:29:00,11:32:00,11:35:00
Sample Temp (C),22.5,22.6,22.7,22.7,22.8,22.9,22.9,23.0,23.0,23.0,23.0,23.0,23.1,23.1,23.2,23.2,23.3,23.3,23.3,23.4,23.4,23.4,23.5,23.5,23.5,23.6
Sample Pressure (kPa),82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.1,82.2,82.1,82.2,82.1,82.1,82.1,82.1
Relative Humidity (%),52.8,52.7,52.6,52.4,52.3,52.2,52.1,52.1,52.0,51.9,51.8,51.8,51.7,51.6,51.6,51.5,51.5,51.4,51.4,51.3,51.3,51.2,51.1,51.1,51.0,51.0
Mean Free Path (m),8.27598e-008,8.27954e-008,8.28310e-008,8.28310e-008,8.28666e-008,8.29022e-008,8.29022e-008,8.29378e-008,8.29378e-008,8.29378e-008,8.29378e-008,8.29378e-008,8.29735e-008,8.29735e-008,8.30091e-008,8.30091e-008,8.30447e-008,8.30447e-008,8.31458e-008,8.30803e-008,8.31815e-008,8.30803e-008,8.32171e-008,8.32171e-008,8.32171e-008,8.32528e-008
Gas Viscosity (Pa*s),1.83006e-005,1.83054e-005,1.83102e-005,1.83102e-005,1.83149e-005,1.83197e-005,1.83197e-005,1.83245e-005,1.83245e-005,1.83245e-005,1.83245e-005,1.83245e-005,1.83293e-005,1.83293e-005,1.83340e-005,1.83340e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83436e-005,1.83436e-005,1.83436e-005,1.83484e-005,1.83484e-005,1.83484e-005,1.83531e-005
Diameter Midpoint (nm)
201.7,0.000,0.003,0.002,0.001,0.000,0.424,1.215,1.195,1.160,1.158,1.077,1.062,1.084,1.030,0.950,0.956,0.903,0.912,0.890,0.815,0.840,0.794,0.748,0.709,0.709,0.658
209.1,0.004,0.004,0.002,0.000,0.001,0.465,1.283,1.306,1.253,1.196,1.168,1.108,1.122,1.055,1.006,1.018,0.950,0.898,0.903,0.869,0.850,0.784,0.762,0.759,0.743,0.710
216.7,0.006,0.003,0.001,0.000,0.001,0.462,1.353,1.293,1.347,1.228,1.238,1.179,1.108,1.099,1.057,1.029,0.989,0.969,0.959,0.903,0.912,0.873,0.847,0.807,0.791,0.750
224.7,0.002,0.003,0.002,0.002,0.001,0.478,1.347,1.386,1.376,1.292,1.265,1.233,1.227,1.120,1.112,1.070,1.044,0.987,0.999,0.946,0.903,0.934,0.906,0.834,0.828,0.758
232.9,0.002,0.002,0.004,0.003,0.000,0.555,1.378,1.455,1.414,1.401,1.337,1.329,1.258,1.164,1.177,1.130,1.050,1.105,1.043,0.983,0.935,0.935,0.849,0.869,0.795,0.842
241.4,0.002,0.004,0.000,0.001,0.001,0.580,1.417,1.509,1.416,1.429,1.417,1.255,1.255,1.281,1.234,1.175,1.157,1.104,1.044,1.017,0.993,0.950,0.895,0.921,0.870,0.875
250.3,0.004,0.004,0.001,0.001,0.001,0.591,1.539,1.543,1.445,1.453,1.436,1.369,1.310,1.313,1.267,1.178,1.227,1.119,1.069,1.065,1.025,0.957,1.005,0.860,0.867,0.823
259.5,0.000,0.002,0.002,0.004,0.000,0.597,1.481,1.529,1.573,1.477,1.501,1.433,1.345,1.354,1.270,1.228,1.215,1.129,1.097,1.123,1.051,0.991,1.001,0.991,0.913,0.866
269.0,0.000,0.002,0.002,0.000,0.003,0.659,1.526,1.589,1.539,1.533,1.476,1.427,1.385,1.307,1.342,1.263,1.282,1.110,1.130,1.153,1.058,0.966,0.970,0.942,0.918,0.893
278.8,0.000,0.003,0.001,0.000,0.001,0.648,1.558,1.603,1.499,1.596,1.496,1.490,1.443,1.340,1.328,1.263,1.234,1.181,1.076,1.070,1.056,1.023,1.060,1.002,0.942,0.908
289.0,0.003,0.001,0.000,0.000,0.001,0.651,1.555,1.565,1.650,1.546,1.548,1.565,1.458,1.351,1.424,1.357,1.258,1.175,1.123,1.072,1.006,1.049,1.044,1.031,0.900,0.929
299.6,0.001,0.003,0.001,0.000,0.000,0.637,1.539,1.583,1.675,1.672,1.516,1.469,1.472,1.366,1.346,1.248,1.255,1.233,1.168,1.133,1.119,1.030,1.006,0.990,0.933,0.879
310.6,0.000,0.002,0.000,0.000,0.000,0.607,1.446,1.634,1.665,1.678,1.521,1.491,1.475,1.326,1.293,1.246,1.242,1.173,1.139,1.137,1.052,1.044,0.955,0.923,0.863,0.961
322.0,0.000,0.003,0.000,0.000,0.002,0.630,1.430,1.576,1.589,1.572,1.491,1.523,1.380,1.317,1.343,1.314,1.204,1.167,1.188,1.084,1.045,1.005,0.990,0.911,0.855,0.864
333.8,0.001,0.006,0.002,0.000,0.000,0.517,1.398,1.483,1.612,1.525,1.476,1.412,1.368,1.308,1.302,1.217,1.211,1.152,1.149,1.059,1.020,0.945,0.926,0.892,0.743,0.824
346.0,0.000,0.000,0.000,0.000,0.000,0.497,1.364,1.505,1.563,1.462,1.423,1.405,1.196,1.234,1.241,1.227,1.163,1.082,1.043,0.992,0.990,0.878,0.891,0.807,0.770,0.769
358.7,0.000,0.002,0.000,0.000,0.000,0.505,1.278,1.390,1.419,1.466,1.362,1.236,1.220,1.218,1.225,1.129,1.025,0.940,0.885,0.888,0.868,0.837,0.784,0.802,0.757,0.663
371.8,0.002,0.000,0.000,0.000,0.000,0.424,1.212,1.370,1.393,1.410,1.284,1.219,1.176,1.066,1.053,0.994,0.980,0.883,0.862,0.853,0.691,0.807,0.653,0.681,0.581,0.618
385.4,0.000,0.003,0.000,0.000,0.006,0.400,1.182,1.304,1.229,1.164,1.082,1.108,1.147,0.977,0.888,0.926,0.920,0.811,0.840,0.746,0.678,0.637,0.639,0.621,0.561,0.552
399.5,0.000,0.000,0.000,0.000,0.000,0.381,1.211,1.186,1.356,1.144,0.925,0.951,0.888,0.934,0.883,0.777,0.730,0.775,0.687,0.658,0.614,0.639,0.581,0.512,0.559,0.534
414.2,0.000,0.000,0.000,0.000,0.000,0.316,0.903,1.058,1.213,1.006,0.852,0.971,0.937,0.768,0.732,0.637,0.657,0.675,0.629,0.523,0.439,0.533,0.471,0.387,0.473,0.406
429.4,0.000,0.005,0.000,0.000,0.000,0.315,0.981,1.114,1.132,1.079,0.848,0.776,0.730,0.768,0.653,0.676,0.607,0.485,0.524,0.444,0.493,0.411,0.380,0.403,0.381,0.327
445.1,0.125,0.000,0.000,0.000,0.000,0.298,1.005,1.161,1.078,0.811,0.709,0.676,0.648,0.712,0.584,0.468,0.542,0.345,0.372,0.390,0.375,0.352,0.317,0.329,0.341,0.278
461.4,0.082,0.000,0.000,0.000,0.000,0.311,1.063,0.931,1.048,0.852,0.651,0.676,0.495,0.533,0.604,0.443,0.423,0.393,0.471,0.349,0.266,0.304,0.418,0.283,0.273,0.314
478.3,0.027,0.000,0.000,0.000,0.000,0.278,0.990,1.047,0.839,0.861,0.471,0.479,0.419,0.436,0.409,0.365,0.410,0.279,0.309,0.331,0.325,0.294,0.200,0.233,0.164,0.213
495.8,0.032,0.000,0.000,0.000,0.000,0.258,0.773,0.959,0.821,0.638,0.454,0.378,0.375,0.343,0.363,0.402,0.252,0.298,0.297,0.208,0.207,0.178,0.237,0.156,0.192,0.149
514.0,0.014,0.000,0.000,0.000,0.000,0.245,1.001,0.918,0.649,0.577,0.448,0.537,0.329,0.393,0.243,0.359,0.269,0.201,0.216,0.184,0.168,0.151,0.176,0.192,0.126,0.184
532.8,0.000,0.000,0.000,0.000,0.010,0.328,0.972,1.034,0.701,0.504,0.403,0.376,0.387,0.288,0.261,0.315,0.239,0.124,0.174,0.144,0.210,0.096,0.048,0.172,0.095,0.115
552.3,0.000,0.000,0.000,0.000,0.000,0.208,0.986,0.849,0.693,0.522,0.392,0.195,0.288,0.293,0.249,0.206,0.206,0.196,0.173,0.161,0.183,0.172,0.108,0.064,0.087,0.086
572.5,0.000,0.000,0.000,0.000,0.000,0.273,0.794,0.785,0.654,0.682,0.293,0.233,0.366,0.111,0.208,0.341,0.222,0.171,0.143,0.143,0.135,0.160,0.135,0.111,0.123,0.111
593.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
615.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
637.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
661.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
685.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
736.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Scan Time (s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time (s),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Scan Resolution (Hz),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sheath Flow (L/min),3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Aerosol Flow (L/min),0.875,0.875,0.876,0.876,0.876,0.876,0.877,0.877,0.877,0.877,0.878,0.879,0.879,0.880,0.880,0.880,0.880,0.880,0.881,0.881,0.881,0.881,0.881,0.881,0.881,0.881
Bypass Flow (L/min),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Low Voltage (V),10.41,10.41,10.41,10.41,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.40,10.38,10.40,10.38,10.40,10.38,10.38,10.38,10.38
High Voltage (V),9755.91,9757.64,9759.37,9759.02,9760.75,9762.48,9762.48,9763.86,9763.86,9763.86,9763.86,9763.50,9764.88,9764.88,9766.25,9766.25,9767.98,9767.98,9765.67,9769.35,9767.04,9769.35,9768.76,9768.76,9768.76,9770.49
Lower Size (nm), 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4
Upper Size (nm),749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9
Density (g/cm³),1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
td + 0.5 (s),1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
tf (s),6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39
D50 (nm),565.7,565.8,565.5,565.5,565.5,565.6,565.2,565.2,565.2,565.2,564.9,564.5,564.5,564.2,564.2,564.2,564.3,564.3,563.8,563.9,563.8,563.9,563.9,563.9,563.9,563.9
Neutralizer Status,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
Median (nm),450.179,224.356,202.492,199.880,293.621,266.454,255.876,261.838,262.166,259.529,252.035,253.094,251.976,250.479,251.600,250.557,250.020,246.046,246.896,246.374,244.671,244.269,245.356,244.051,241.694,243.670
Mean (nm),402.720,240.018,206.061,200.448,332.978,279.654,272.616,276.140,273.464,269.510,260.367,260.266,260.038,258.404,258.437,258.888,257.016,253.211,254.702,252.712,252.175,252.022,251.241,250.736,249.252,250.920
Geo. Mean (nm),375.597,224.503,197.777,193.860,298.748,253.089,237.500,241.700,240.758,237.953,231.087,231.490,231.339,230.227,230.676,230.753,229.771,226.762,228.067,226.624,226.072,226.201,225.785,225.452,224.083,225.791
Mode (nm),445.079,333.762,232.910,259.455,532.798,268.960,278.813,310.590,299.614,310.590,289.026,289.026,310.590,299.614,289.026,289.026,268.960,299.614,321.968,268.960,299.614,289.026,278.813,289.026,278.813,310.590
Geo. Std. Dev.,1.527,1.456,1.345,1.317,1.626,1.599,1.763,1.749,1.728,1.716,1.696,1.688,1.685,1.679,1.672,1.675,1.664,1.657,1.657,1.651,1.650,1.645,1.641,1.638,1.637,1.634
Total Conc. (µg/m³),3.587998e-001,8.606314e-002,3.899693e-002,2.324242e-002,3.539736e-002,1.846874e+001,5.497547e+001,5.606246e+001,5.472222e+001,5.208077e+001,4.815519e+001,4.659220e+001,4.469687e+001,4.275885e+001,4.140612e+001,3.993147e+001,3.841292e+001,3.614521e+001,3.528268e+001,3.369752e+001,3.242040e+001,3.126287e+001,3.009478e+001,2.897565e+001,2.766510e+001,2.697452e+001
Title,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab,VanceLab
Sample ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Lab ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Leak Test and Leakage Rate,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Errors,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,
