Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220720\VL_CU_APS_CADR_Smoke_Oransi_SCAN3.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22
Start Time,12:50:01,12:53:00,12:56:00,12:59:00,13:02:01,13:05:01,13:08:00,13:11:00,13:14:00,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00
Aerodynamic Diameter,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM
<0.523,2.14146e-006,1.13981e-006,5.32898e-007,4.8849e-007,2.96055e-007,0.00549132,0.00548652,0.00240553,0.00108444,0.000493449,0.000225327,0.000106042,5.1474e-005,2.65018e-005,1.35988e-005,7.0313e-006,3.88818e-006,2.18094e-006,1.29771e-006,9.72046e-007,6.31583e-007,5.77307e-007,5.27964e-007,4.24345e-007,3.75003e-007,3.35529e-007
0.542,8.46019e-007,6.12634e-007,1.45865e-007,1.75038e-007,1.16692e-007,0.000731048,0.000768126,0.000327993,0.000140497,6.05924e-005,2.93773e-005,1.34779e-005,7.40996e-006,3.12152e-006,1.89625e-006,1.05023e-006,8.16845e-007,2.91731e-007,1.75038e-007,1.16692e-007,1.45865e-007,1.16692e-007,2.33384e-007,5.83461e-008,8.75192e-008,1.16692e-007
0.583,9.4125e-007,3.62019e-007,2.89616e-007,7.24039e-008,1.08606e-007,0.000553202,0.000555664,0.0002402,0.000102234,4.31527e-005,2.13591e-005,1.08244e-005,5.24928e-006,2.49793e-006,1.26707e-006,6.51635e-007,6.15433e-007,3.25817e-007,2.17212e-007,3.62019e-008,1.44808e-007,7.24039e-008,7.24039e-008,1.08606e-007,2.53414e-007,7.24039e-008
0.626,8.53563e-007,4.04319e-007,3.59395e-007,8.98487e-008,1.79697e-007,0.000405173,0.000398075,0.000167298,7.11153e-005,3.35585e-005,1.56337e-005,7.50237e-006,3.95334e-006,1.52743e-006,1.30281e-006,5.39092e-007,2.24622e-007,4.04319e-007,1.79697e-007,8.98487e-008,1.79697e-007,1.34773e-007,1.79697e-007,1.79697e-007,0,8.98487e-008
0.673,8.36225e-007,2.78742e-007,5.57483e-008,2.78742e-007,5.57483e-008,0.000301097,0.000281919,0.000116681,4.97833e-005,2.15746e-005,1.14284e-005,4.9616e-006,3.01041e-006,1.33796e-006,8.36225e-007,3.3449e-007,1.11497e-007,1.67245e-007,5.57483e-008,2.22993e-007,1.11497e-007,0,1.67245e-007,0,5.57483e-008,1.11497e-007
0.723,6.91802e-007,2.07541e-007,3.45901e-007,6.91802e-008,6.91802e-008,0.00022788,0.000217572,8.84123e-005,3.77724e-005,1.41819e-005,8.23244e-006,4.35835e-006,1.66032e-006,1.24524e-006,6.91802e-007,5.53442e-007,3.45901e-007,0,0,0,6.91802e-008,0,0,6.91802e-008,0,0
0.777,4.29242e-007,2.57545e-007,1.71697e-007,8.58483e-008,1.71697e-007,0.000186119,0.000163026,5.64024e-005,2.84158e-005,1.20188e-005,6.35278e-006,2.83299e-006,1.37357e-006,9.44332e-007,8.58483e-008,1.71697e-007,1.71697e-007,1.71697e-007,0,0,0,1.71697e-007,0,1.71697e-007,8.58483e-008,0
