Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220720\VL_CU_APS_CADR_Smoke_Oransi_SCAN2.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22,07/20/22
Start Time,11:25:00,11:28:00,11:31:00,11:34:00,11:37:00,11:40:00,11:43:00,11:46:00,11:49:00,11:52:00,11:55:00,11:58:00,12:01:01,12:04:00,12:07:00,12:10:00,12:13:01,12:16:00,12:19:00,12:22:00,12:25:00,12:28:00,12:31:00,12:34:00,12:37:00,12:40:00
Aerodynamic Diameter,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM
<0.523,2.49673e-006,1.15955e-006,7.54939e-007,4.83556e-007,3.30594e-007,0.00481285,0.0043499,0.00190517,0.00084681,0.000370157,0.000173528,8.15285e-005,4.00513e-005,2.03439e-005,9.85862e-006,5.62504e-006,2.85199e-006,1.82567e-006,1.2533e-006,8.04282e-007,5.37833e-007,4.39148e-007,3.75003e-007,3.15792e-007,3.45397e-007,2.81252e-007
0.542,1.45865e-006,6.7098e-007,3.50077e-007,2.04211e-007,2.04211e-007,0.000877263,0.000749281,0.0003235,0.000143123,6.67771e-005,2.91147e-005,1.4324e-005,6.94319e-006,3.47159e-006,2.04211e-006,1.22527e-006,3.50077e-007,3.20904e-007,3.50077e-007,2.33384e-007,3.50077e-007,1.45865e-007,1.16692e-007,8.75192e-008,1.75038e-007,1.16692e-007
0.583,1.48428e-006,5.43029e-007,4.34423e-007,1.8101e-007,2.53414e-007,0.00068733,0.000582453,0.000246644,0.000108099,5.2891e-005,2.28072e-005,1.21639e-005,5.71991e-006,2.67894e-006,1.44808e-006,1.15846e-006,3.98221e-007,5.06827e-007,2.89616e-007,2.17212e-007,1.08606e-007,1.08606e-007,1.08606e-007,7.24039e-008,1.44808e-007,1.44808e-007
0.626,1.52743e-006,7.63714e-007,4.04319e-007,1.79697e-007,0,0.000499199,0.000418425,0.000177316,7.63265e-005,3.82306e-005,1.61728e-005,8.40085e-006,4.22289e-006,2.47084e-006,9.43411e-007,1.03326e-006,5.84017e-007,2.69546e-007,1.79697e-007,2.24622e-007,4.49244e-008,2.69546e-007,4.49244e-008,8.98487e-008,2.24622e-007,1.34773e-007
0.673,1.11497e-006,3.90238e-007,3.90238e-007,1.67245e-007,2.22993e-007,0.000354782,0.000286045,0.000123929,5.39086e-005,2.53655e-005,1.31009e-005,5.57483e-006,2.39718e-006,1.28221e-006,1.05922e-006,7.80477e-007,1.67245e-007,1.67245e-007,5.57483e-008,0,5.57483e-008,5.57483e-008,1.11497e-007,1.11497e-007,2.22993e-007,2.22993e-007
0.723,6.22622e-007,3.45901e-007,0,0,1.3836e-007,0.000253061,0.000220062,9.43618e-005,4.12314e-005,2.02006e-005,8.78589e-006,4.42753e-006,2.42131e-006,1.0377e-006,6.91802e-007,3.45901e-007,2.76721e-007,0,0,1.3836e-007,1.3836e-007,1.3836e-007,6.91802e-008,1.3836e-007,6.91802e-008,0
0.777,1.03018e-006,7.72635e-007,2.57545e-007,8.58483e-008,0,0.000198052,0.000157188,6.63608e-005,2.87592e-005,1.14178e-005,6.69617e-006,3.26224e-006,1.37357e-006,6.00938e-007,7.72635e-007,3.43393e-007,0,0,8.58483e-008,8.58483e-008,2.57545e-007,1.71697e-007,8.58483e-008,8.58483e-008,1.71697e-007,0
0.835,4.2613e-007,2.13065e-007,2.13065e-007,1.06532e-007,1.06532e-007,0.000147547,0.000119742,4.15477e-005,2.01346e-005,7.98993e-006,3.51557e-006,2.02412e-006,1.27839e-006,6.39195e-007,4.2613e-007,3.19597e-007,3.19597e-007,2.13065e-007,0,0,1.06532e-007,0,0,0,0,0
0.898,2.644e-007,6.61001e-007,0,0,0,0.000120963,8.97639e-005,3.41076e-005,1.2559e-005,5.15581e-006,1.7186e-006,1.7186e-006,6.61001e-007,2.644e-007,2.644e-007,0,0,0,0,0,1.322e-007,0,0,1.322e-007,0,0
0.965,4.92156e-007,3.28104e-007,3.28104e-007,0,0,9.03927e-005,6.77535e-005,2.2147e-005,8.03855e-006,4.42941e-006,2.29673e-006,9.84313e-007,1.64052e-007,1.64052e-007,0,1.64052e-007,0,0,0,3.28104e-007,1.64052e-007,0,0,0,1.64052e-007,0
