Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220720\VL_CU_SMPS_CADR_Smoke_Oransi_SCAN3.S82,
AIM Version,10.3.1.0
Classifier Model,3082       ,Classifier S/N,3082021905001   ,Classifier Firmware Version,2.60
Neutralizer Model,3088,Neutralizer S/N,3088011906004
Impactor (cm),0.071,Impactor S/N,7100764
DMA Model,3081,DMA S/N,3081A1903007
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3750,Detector S/N,3750190603,Nano Enhancer , None
Detector Sample Flow (L/min),1.00,Detector Inlet Flow (L/min),1.00
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.40
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Units,Concentration (DW)
Weight,Mass
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
 16.8,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 17.5,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.1,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 18.8,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 19.5,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.2,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 20.9,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 21.7,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 22.5,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 23.3,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 24.1,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.0,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 25.9,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.006,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 26.9,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.008,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 27.9,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.009,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 28.9,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.010,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 30.0,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.012,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 31.1,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.014,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 32.2,0.000,0.000,0.000,0.000,0.000,0.000,0.039,0.017,0.008,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 33.4,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.020,0.009,0.005,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 34.6,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.023,0.011,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 35.9,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.028,0.013,0.007,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 37.2,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.032,0.015,0.008,0.004,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 38.5,0.000,0.000,0.000,0.000,0.000,0.000,0.085,0.038,0.019,0.009,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 40.0,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.044,0.021,0.011,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 41.4,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.052,0.026,0.013,0.007,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 42.9,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.061,0.030,0.015,0.008,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 44.5,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.072,0.036,0.018,0.010,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 46.1,0.000,0.000,0.000,0.000,0.000,0.000,0.183,0.086,0.042,0.021,0.012,0.006,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 47.8,0.000,0.000,0.000,0.000,0.000,0.000,0.214,0.103,0.050,0.025,0.013,0.007,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 49.6,0.000,0.000,0.000,0.000,0.000,0.000,0.256,0.122,0.059,0.031,0.017,0.008,0.004,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 51.4,0.000,0.000,0.000,0.000,0.000,0.000,0.301,0.143,0.071,0.036,0.019,0.010,0.005,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 53.3,0.000,0.000,0.000,0.000,0.000,0.000,0.349,0.168,0.081,0.043,0.022,0.011,0.006,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 55.2,0.000,0.000,0.000,0.000,0.000,0.008,0.411,0.195,0.097,0.050,0.027,0.013,0.007,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 57.3,0.000,0.000,0.000,0.000,0.000,0.011,0.480,0.228,0.114,0.060,0.032,0.016,0.009,0.005,0.002,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 59.4,0.000,0.000,0.000,0.000,0.000,0.022,0.565,0.270,0.135,0.070,0.037,0.019,0.010,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 61.5,0.000,0.000,0.000,0.000,0.000,0.040,0.668,0.320,0.159,0.080,0.045,0.023,0.012,0.006,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 63.8,0.000,0.000,0.000,0.000,0.000,0.052,0.776,0.369,0.187,0.093,0.053,0.026,0.014,0.008,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 66.1,0.000,0.000,0.000,0.000,0.000,0.052,0.912,0.431,0.218,0.110,0.060,0.030,0.016,0.009,0.005,0.003,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 68.5,0.000,0.000,0.000,0.000,0.000,0.075,1.055,0.503,0.260,0.134,0.071,0.036,0.018,0.010,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 71.0,0.000,0.000,0.000,0.000,0.000,0.138,1.175,0.573,0.297,0.147,0.078,0.041,0.022,0.011,0.006,0.004,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 73.7,0.001,0.000,0.000,0.000,0.000,0.300,1.316,0.638,0.326,0.167,0.090,0.044,0.024,0.013,0.007,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 76.4,0.000,0.000,0.000,0.000,0.000,0.466,1.520,0.742,0.385,0.193,0.102,0.053,0.028,0.015,0.009,0.004,0.002,0.001,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000
 79.1,0.001,0.000,0.000,0.000,0.000,0.545,1.734,0.859,0.437,0.225,0.117,0.063,0.035,0.017,0.009,0.005,0.003,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
 82.0,0.001,0.000,0.000,0.000,0.000,0.757,2.025,0.990,0.513,0.253,0.137,0.072,0.040,0.018,0.010,0.006,0.003,0.002,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 85.1,0.001,0.000,0.000,0.000,0.000,1.028,2.332,1.124,0.596,0.293,0.160,0.079,0.044,0.023,0.011,0.006,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 88.2,0.001,0.000,0.000,0.000,0.000,1.441,2.680,1.296,0.673,0.341,0.179,0.096,0.050,0.027,0.014,0.007,0.004,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 91.4,0.001,0.000,0.000,0.000,0.000,2.105,3.073,1.504,0.769,0.392,0.210,0.110,0.057,0.029,0.017,0.008,0.005,0.003,0.002,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 94.7,0.001,0.001,0.000,0.000,0.000,2.991,3.528,1.736,0.872,0.451,0.240,0.126,0.066,0.034,0.018,0.010,0.006,0.002,0.002,0.001,0.001,0.001,0.000,0.001,0.000,0.001
 98.2,0.001,0.001,0.000,0.000,0.000,4.036,4.081,2.018,0.993,0.524,0.278,0.143,0.075,0.040,0.019,0.011,0.006,0.003,0.003,0.001,0.001,0.001,0.001,0.000,0.000,0.000
101.8,0.002,0.000,0.000,0.000,0.000,5.067,4.738,2.313,1.128,0.605,0.312,0.167,0.085,0.047,0.028,0.013,0.009,0.004,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.000
105.5,0.001,0.001,0.001,0.000,0.000,5.986,5.371,2.619,1.302,0.693,0.346,0.191,0.100,0.052,0.027,0.016,0.008,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.000
109.4,0.001,0.000,0.001,0.001,0.000,6.961,6.116,3.014,1.495,0.777,0.391,0.210,0.112,0.058,0.033,0.017,0.010,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.000
113.4,0.002,0.001,0.001,0.000,0.000,8.109,6.924,3.394,1.696,0.865,0.447,0.250,0.124,0.068,0.037,0.019,0.010,0.005,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.000
117.6,0.002,0.001,0.001,0.000,0.000,9.488,8.037,3.879,1.943,0.996,0.511,0.270,0.132,0.078,0.041,0.020,0.012,0.007,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001
121.9,0.002,0.001,0.000,0.000,0.000,10.928,8.976,4.369,2.160,1.122,0.580,0.308,0.158,0.084,0.043,0.024,0.013,0.007,0.005,0.003,0.002,0.001,0.001,0.001,0.001,0.000
126.3,0.002,0.001,0.001,0.000,0.000,12.588,10.150,4.927,2.443,1.241,0.629,0.355,0.183,0.097,0.053,0.027,0.014,0.008,0.005,0.003,0.003,0.002,0.001,0.001,0.001,0.001
131.0,0.003,0.002,0.001,0.000,0.000,14.234,11.269,5.471,2.751,1.414,0.701,0.379,0.200,0.102,0.058,0.027,0.016,0.009,0.005,0.004,0.002,0.001,0.001,0.002,0.001,0.001
135.8,0.003,0.002,0.001,0.001,0.000,15.952,12.597,6.147,3.074,1.569,0.787,0.418,0.221,0.112,0.064,0.032,0.018,0.009,0.006,0.004,0.002,0.002,0.002,0.001,0.001,0.001
140.7,0.004,0.001,0.001,0.001,0.000,17.697,13.959,6.677,3.404,1.743,0.878,0.466,0.244,0.130,0.067,0.040,0.021,0.011,0.006,0.004,0.004,0.002,0.002,0.002,0.001,0.001
145.9,0.004,0.002,0.001,0.001,0.000,19.447,15.236,7.348,3.740,1.883,0.967,0.490,0.258,0.138,0.075,0.038,0.021,0.014,0.006,0.005,0.003,0.002,0.002,0.002,0.001,0.002
151.2,0.003,0.002,0.001,0.001,0.001,21.645,16.700,8.147,4.074,2.070,1.039,0.517,0.279,0.144,0.082,0.039,0.024,0.012,0.008,0.007,0.003,0.003,0.002,0.002,0.001,0.001
156.8,0.005,0.003,0.001,0.001,0.001,23.379,17.932,8.823,4.435,2.255,1.127,0.580,0.304,0.157,0.088,0.041,0.021,0.016,0.009,0.006,0.004,0.002,0.003,0.002,0.001,0.002
162.5,0.007,0.004,0.001,0.000,0.001,25.421,19.369,9.431,4.724,2.384,1.216,0.614,0.329,0.176,0.087,0.050,0.026,0.017,0.008,0.006,0.004,0.002,0.003,0.002,0.002,0.000
168.5,0.005,0.004,0.001,0.001,0.000,27.323,20.837,10.061,5.097,2.583,1.299,0.653,0.348,0.178,0.093,0.046,0.025,0.018,0.008,0.006,0.004,0.003,0.003,0.002,0.003,0.003
174.7,0.006,0.002,0.002,0.001,0.001,28.822,21.997,10.688,5.432,2.675,1.352,0.659,0.373,0.190,0.096,0.060,0.031,0.016,0.009,0.005,0.005,0.004,0.005,0.003,0.003,0.002
181.1,0.005,0.001,0.002,0.001,0.000,30.436,22.809,11.229,5.709,2.864,1.423,0.727,0.384,0.182,0.103,0.053,0.031,0.016,0.013,0.007,0.003,0.003,0.004,0.003,0.001,0.001
187.7,0.006,0.002,0.002,0.001,0.001,31.799,23.942,11.620,5.900,2.910,1.467,0.736,0.384,0.196,0.115,0.057,0.029,0.018,0.009,0.009,0.005,0.004,0.003,0.003,0.002,0.003
194.6,0.006,0.003,0.001,0.002,0.000,32.785,24.664,11.917,6.088,3.058,1.489,0.749,0.403,0.193,0.094,0.064,0.030,0.018,0.009,0.004,0.003,0.005,0.003,0.003,0.002,0.002
201.7,0.008,0.005,0.003,0.001,0.001,33.981,25.155,12.384,6.170,2.961,1.512,0.776,0.387,0.203,0.095,0.057,0.027,0.015,0.012,0.007,0.003,0.003,0.005,0.003,0.003,0.002
209.1,0.008,0.003,0.003,0.003,0.001,34.254,25.324,12.343,6.125,3.006,1.506,0.746,0.362,0.187,0.100,0.060,0.033,0.019,0.011,0.007,0.006,0.004,0.004,0.004,0.002,0.002
216.7,0.006,0.005,0.002,0.002,0.002,34.521,25.035,12.170,6.135,2.992,1.466,0.743,0.383,0.205,0.105,0.060,0.029,0.014,0.012,0.006,0.002,0.003,0.003,0.003,0.003,0.002
224.7,0.005,0.003,0.003,0.001,0.001,34.340,24.732,12.060,5.999,2.940,1.446,0.721,0.371,0.185,0.097,0.053,0.032,0.015,0.012,0.005,0.004,0.004,0.001,0.001,0.003,0.002
232.9,0.006,0.004,0.004,0.000,0.001,33.450,23.839,11.743,5.891,2.811,1.398,0.648,0.333,0.180,0.093,0.054,0.029,0.017,0.013,0.003,0.005,0.005,0.004,0.004,0.002,0.000
241.4,0.007,0.002,0.003,0.002,0.000,32.332,22.746,11.212,5.583,2.657,1.350,0.627,0.312,0.173,0.088,0.053,0.029,0.013,0.012,0.005,0.004,0.004,0.004,0.002,0.005,0.003
250.3,0.008,0.003,0.003,0.001,0.000,30.915,21.626,10.686,5.252,2.533,1.221,0.589,0.280,0.161,0.085,0.042,0.022,0.014,0.007,0.004,0.004,0.004,0.002,0.002,0.006,0.003
259.5,0.004,0.001,0.001,0.001,0.002,28.874,19.939,9.864,4.869,2.298,1.098,0.552,0.291,0.134,0.070,0.033,0.022,0.008,0.010,0.004,0.004,0.001,0.003,0.003,0.001,0.002
269.0,0.004,0.001,0.002,0.001,0.000,26.593,18.289,8.917,4.377,2.074,1.005,0.478,0.219,0.123,0.054,0.033,0.016,0.014,0.008,0.003,0.000,0.006,0.003,0.002,0.001,0.001
278.8,0.005,0.003,0.000,0.000,0.001,24.181,16.449,8.118,3.951,1.841,0.929,0.459,0.204,0.113,0.055,0.029,0.019,0.013,0.003,0.003,0.001,0.001,0.001,0.002,0.002,0.002
289.0,0.006,0.005,0.002,0.002,0.000,21.648,14.714,6.985,3.388,1.623,0.792,0.415,0.173,0.101,0.067,0.028,0.020,0.010,0.005,0.002,0.004,0.001,0.001,0.001,0.006,0.001
299.6,0.004,0.005,0.005,0.003,0.001,18.767,12.722,6.157,2.933,1.369,0.643,0.321,0.169,0.083,0.054,0.025,0.013,0.010,0.004,0.002,0.000,0.002,0.000,0.001,0.000,0.001
310.6,0.005,0.002,0.004,0.000,0.000,16.050,10.991,5.327,2.429,1.134,0.533,0.254,0.136,0.067,0.029,0.013,0.011,0.007,0.003,0.001,0.000,0.003,0.001,0.001,0.002,0.001
322.0,0.005,0.001,0.005,0.001,0.000,13.844,9.370,4.222,1.983,0.963,0.417,0.209,0.121,0.064,0.033,0.014,0.009,0.001,0.001,0.001,0.004,0.001,0.002,0.001,0.000,0.002
333.8,0.001,0.000,0.000,0.001,0.000,11.377,7.592,3.540,1.582,0.766,0.343,0.196,0.075,0.048,0.023,0.011,0.004,0.003,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.003
346.0,0.003,0.005,0.001,0.000,0.000,9.087,6.069,2.883,1.268,0.591,0.279,0.147,0.074,0.062,0.013,0.006,0.004,0.004,0.000,0.000,0.001,0.000,0.000,0.003,0.000,0.001
358.7,0.002,0.000,0.002,0.000,0.000,7.271,5.003,2.288,1.061,0.472,0.254,0.129,0.066,0.021,0.011,0.003,0.002,0.002,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000
371.8,0.000,0.000,0.000,0.002,0.002,5.875,3.664,1.815,0.763,0.391,0.175,0.089,0.048,0.012,0.016,0.002,0.004,0.002,0.000,0.002,0.000,0.002,0.000,0.002,0.000,0.000
385.4,0.000,0.000,0.000,0.002,0.002,4.287,2.931,1.337,0.538,0.323,0.123,0.071,0.039,0.014,0.012,0.000,0.004,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
399.5,0.002,0.005,0.000,0.000,0.000,3.391,2.161,0.976,0.568,0.182,0.088,0.049,0.013,0.007,0.002,0.005,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000
414.2,0.000,0.000,0.000,0.003,0.000,2.599,1.525,0.746,0.324,0.139,0.051,0.034,0.016,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000
429.4,0.003,0.000,0.000,0.000,0.000,1.896,1.212,0.565,0.276,0.126,0.056,0.037,0.025,0.006,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000
445.1,0.000,0.000,0.000,0.000,0.000,1.353,0.805,0.360,0.169,0.093,0.078,0.014,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000
461.4,0.000,0.000,0.000,0.000,0.000,0.945,0.716,0.293,0.135,0.072,0.044,0.016,0.004,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
478.3,0.000,0.000,0.000,0.000,0.000,0.682,0.426,0.191,0.087,0.032,0.023,0.014,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005
495.8,0.000,0.005,0.000,0.000,0.000,0.443,0.335,0.134,0.087,0.041,0.026,0.015,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
514.0,0.000,0.000,0.000,0.000,0.000,0.422,0.239,0.128,0.026,0.006,0.017,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
532.8,0.000,0.000,0.000,0.000,0.000,0.279,0.218,0.091,0.056,0.007,0.007,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
552.3,0.000,0.000,0.008,0.000,0.000,0.239,0.119,0.054,0.045,0.023,0.008,0.015,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
572.5,0.000,0.000,0.000,0.000,0.000,0.156,0.104,0.043,0.017,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
593.5,0.000,0.000,0.000,0.000,0.000,0.135,0.113,0.029,0.019,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
615.3,0.000,0.000,0.000,0.000,0.000,0.088,0.032,0.077,0.000,0.011,0.000,0.011,0.000,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
637.8,0.000,0.000,0.000,0.000,0.000,0.133,0.054,0.062,0.298,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.012
661.2,0.000,0.000,0.000,0.000,0.000,0.117,0.070,0.028,0.056,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
685.4,0.000,0.000,0.000,0.000,0.000,0.064,0.096,0.032,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
