Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220725\VL_CU_APS_OccupiedSmoke_20220725_Trial3.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22,07/25/22
Start Time,12:55:00,12:58:00,13:01:00,13:04:00,13:07:00,13:10:00,13:13:00,13:16:00,13:19:00,13:22:00,13:25:00,13:28:01,13:31:00,13:34:00,13:37:00,13:40:00,13:43:01,13:46:00,13:49:00,13:52:00,13:55:00,13:58:00,14:01:00,14:04:01,14:07:00,14:10:00
Aerodynamic Diameter,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM
<0.523,6.93261e-006,3.55759e-006,2.28949e-006,1.38159e-006,1.0806e-006,0.00499312,0.00548659,0.00488806,0.00447127,0.00416476,0.00396735,0.0037467,0.0035911,0.00344287,0.00332859,0.00321394,0.00310451,0.00299333,0.00291042,0.00281102,0.00273265,0.00263479,0.0025803,0.00247796,0.00241496,0.00234736
0.542,2.56723e-006,1.02106e-006,5.54288e-007,3.20904e-007,4.66769e-007,0.000991592,0.00110187,0.000974963,0.000913933,0.000844531,0.000771131,0.000741491,0.000695281,0.000663045,0.000622378,0.000592242,0.00056444,0.000529666,0.00050519,0.000495738,0.000469161,0.000455946,0.00042651,0.000417846,0.000398883,0.00037254
0.583,1.73769e-006,9.4125e-007,3.98221e-007,4.34423e-007,2.89616e-007,0.000846003,0.000935893,0.000840356,0.000786125,0.00072813,0.000658405,0.000644322,0.000595884,0.000555338,0.000530358,0.00050766,0.000481703,0.000457412,0.000422477,0.000427907,0.000399416,0.000384537,0.000359377,0.000353367,0.000330705,0.000318468
0.626,1.57235e-006,8.53563e-007,4.94168e-007,1.79697e-007,1.79697e-007,0.00068905,0.00077216,0.000694575,0.000641071,0.000594754,0.000547358,0.000526379,0.000488058,0.000465012,0.000433969,0.000411148,0.000394211,0.0003744,0.000348164,0.000349826,0.000327454,0.000317885,0.00029129,0.000283832,0.000274982,0.000255395
0.673,9.47722e-007,5.57483e-007,1.67245e-007,1.67245e-007,0,0.000555644,0.000608827,0.000557037,0.000516453,0.000481331,0.000449722,0.000428482,0.000395423,0.000370671,0.000347312,0.000329082,0.00030918,0.00029725,0.000285097,0.000277013,0.00026408,0.000256331,0.000236596,0.000232861,0.000220875,0.000206436
0.723,7.60982e-007,2.76721e-007,2.07541e-007,6.91802e-008,2.07541e-007,0.000444414,0.00050038,0.000448564,0.000420685,0.000389623,0.000359599,0.000341889,0.000318575,0.00029028,0.000289381,0.000266621,0.000258042,0.000245036,0.000230578,0.000232238,0.000213283,0.000202906,0.000194742,0.000192252,0.000178623,0.000167762
0.777,1.71697e-007,2.57545e-007,1.71697e-007,8.58483e-008,8.58483e-008,0.000346226,0.000399109,0.000350347,0.000335495,0.000302358,0.000283557,0.000274886,0.000250763,0.000232391,0.000218055,0.000216338,0.000199082,0.000193416,0.000179509,0.000181827,0.000158047,0.000161996,0.000154699,0.00014517,0.000138731,0.000124823
0.835,2.13065e-007,2.13065e-007,0,0,0,0.000269847,0.000307559,0.00026974,0.000257809,0.000240444,0.000212426,0.000210082,0.000186432,0.00017972,0.000176631,0.000164273,0.000155324,0.000147974,0.000132526,0.000136788,0.000122299,0.000120062,0.000107385,0.000109302,9.91817e-005,9.59857e-005
