Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220707\VL_CU_APS_CADR_Oransi_SCAN1.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22
Start Time,11:05:00,11:08:00,11:11:00,11:14:00,11:17:00,11:20:00,11:23:00,11:26:00,11:29:00,11:32:00,11:35:00,11:38:00,11:41:00,11:44:00,11:47:00,11:50:00,11:53:00,11:56:00,11:59:00,12:02:00,12:05:00,12:08:00,12:11:00,12:14:00,12:17:00,12:20:00
Aerodynamic Diameter,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM
1.286,0,6.48601e-007,6.48601e-007,0,3.24301e-007,0.00519659,0.0174545,0.0112344,0.00539928,0.00253409,0.00125796,0.000606442,0.000292195,0.000144638,6.68059e-005,3.40516e-005,1.84851e-005,1.00533e-005,1.9458e-006,1.6215e-006,2.2701e-006,9.72902e-007,6.48601e-007,9.72902e-007,3.24301e-007,3.24301e-007
1.382,0,4.02437e-007,1.20731e-006,0,0,0.00600637,0.020047,0.0126558,0.00604018,0.00284603,0.00138519,0.000635045,0.000313901,0.000129585,6.55972e-005,3.2195e-005,1.36829e-005,7.24386e-006,4.82924e-006,2.01218e-006,8.04874e-007,8.04874e-007,2.81706e-006,0,0,0
1.486,0,9.98798e-007,0,0,4.99399e-007,0.00725327,0.0240885,0.0149465,0.00708448,0.00324859,0.00154015,0.000726626,0.000305133,0.000151318,6.89171e-005,2.99639e-005,1.69796e-005,8.48978e-006,6.99159e-006,1.9976e-006,1.9976e-006,0,1.4982e-006,4.99399e-007,4.99399e-007,0
1.596,6.19723e-007,6.19723e-007,6.19723e-007,0,6.19723e-007,0.00887939,0.0294623,0.0178282,0.00818035,0.00382493,0.00177613,0.000807499,0.000366256,0.000165466,6.44512e-005,3.40848e-005,1.7972e-005,8.67612e-006,3.71834e-006,2.47889e-006,2.47889e-006,1.23945e-006,6.19723e-007,6.19723e-007,0,0
1.715,7.69038e-007,7.69038e-007,7.69038e-007,0,1.53808e-006,0.0102843,0.0336685,0.0202365,0.00916924,0.00424048,0.00198796,0.000870551,0.000438352,0.000174572,8.69013e-005,3.30686e-005,1.76879e-005,1.15356e-005,8.45942e-006,3.84519e-006,7.69038e-007,1.53808e-006,1.53808e-006,7.69038e-007,0,0
1.843,9.54328e-007,1.90866e-006,0,0,9.54328e-007,0.0109528,0.0361185,0.0212376,0.00989638,0.00451684,0.00210811,0.00095242,0.000409407,0.000173688,0.000106885,5.15337e-005,2.29039e-005,1.04976e-005,3.81731e-006,2.86298e-006,1.90866e-006,1.90866e-006,9.54328e-007,0,0,0
1.981,0,1.18426e-006,1.18426e-006,0,0,0.010688,0.035908,0.0217348,0.00987319,0.00456296,0.00217786,0.000974648,0.000401465,0.000168165,9.82937e-005,5.56603e-005,2.2501e-005,2.01325e-005,8.28983e-006,2.36852e-006,2.36852e-006,0,2.36852e-006,1.18426e-006,1.18426e-006,0
2.129,0,2.93919e-006,0,0,0,0.011651,0.0387885,0.0233401,0.0105811,0.00480705,0.00224554,0.000939072,0.000495254,0.000173412,0.000101402,5.14358e-005,2.35135e-005,1.02872e-005,4.40879e-006,4.40879e-006,0,0,1.4696e-006,2.93919e-006,0,0
2.288,0,0,0,1.82368e-006,3.64735e-006,0.0147517,0.0468758,0.027408,0.0118648,0.00503335,0.00217382,0.00106867,0.000506982,0.000240725,8.93601e-005,4.01209e-005,1.27657e-005,5.47103e-006,1.82368e-006,3.64735e-006,0,1.82368e-006,0,0,0,0
2.458,0,0,0,0,0,0.0191026,0.0594486,0.0317214,0.0135603,0.00577309,0.00251653,0.00104327,0.000518243,0.000194624,9.27858e-005,3.84722e-005,1.35784e-005,6.78921e-006,6.78921e-006,2.26307e-006,0,0,2.26307e-006,0,0,0
